"datetime","date","cphyll-i-subdaily-ugpL","epoch"
"2019-06-17 16:00:26","2019-06-17",3.28,1560787226000
"2019-06-17 17:00:26","2019-06-17",2.98,1560790826000
"2019-06-17 18:00:26","2019-06-17",3.25,1560794426000
"2019-06-17 19:00:26","2019-06-17",2.93,1560798026000
"2019-06-17 20:00:26","2019-06-17",3.24,1560801626000
"2019-06-17 21:00:26","2019-06-17",3.14,1560805226000
"2019-06-17 22:00:26","2019-06-17",3.19,1560808826000
"2019-06-17 23:00:26","2019-06-17",3.21,1560812426000
"2019-06-18 00:00:26","2019-06-18",3.34,1560816026000
"2019-06-18 01:00:26","2019-06-18",3.18,1560819626000
"2019-06-18 02:00:26","2019-06-18",3.11,1560823226000
"2019-06-18 03:00:26","2019-06-18",2.77,1560826826000
"2019-06-18 04:00:26","2019-06-18",2.88,1560830426000
"2019-06-18 05:00:26","2019-06-18",2.77,1560834026000
"2019-06-18 06:00:26","2019-06-18",2.68,1560837626000
"2019-06-18 07:00:26","2019-06-18",2.43,1560841226000
"2019-06-18 08:00:26","2019-06-18",2.5,1560844826000
"2019-06-18 09:00:26","2019-06-18",2.45,1560848426000
"2019-06-18 10:00:26","2019-06-18",2.74,1560852026000
"2019-06-18 11:00:26","2019-06-18",2.45,1560855626000
"2019-06-18 12:00:26","2019-06-18",2.69,1560859226000
"2019-06-18 13:00:26","2019-06-18",2.57,1560862826000
"2019-06-18 14:00:26","2019-06-18",2.8,1560866426000
"2019-06-18 15:00:26","2019-06-18",2.94,1560870026000
"2019-06-18 16:00:26","2019-06-18",3.1,1560873626000
"2019-06-18 17:00:26","2019-06-18",3.1,1560877226000
"2019-06-18 18:00:26","2019-06-18",3.22,1560880826000
"2019-06-18 19:00:26","2019-06-18",2.92,1560884426000
"2019-06-18 20:00:26","2019-06-18",3.01,1560888026000
"2019-06-18 21:00:26","2019-06-18",2.85,1560891626000
"2019-06-18 22:00:26","2019-06-18",2.82,1560895226000
"2019-06-18 23:00:26","2019-06-18",2.9,1560898826000
"2019-06-19 00:00:26","2019-06-19",2.69,1560902426000
"2019-06-19 01:00:26","2019-06-19",2.76,1560906026000
"2019-06-19 02:00:26","2019-06-19",2.71,1560909626000
"2019-06-19 03:00:26","2019-06-19",2.59,1560913226000
"2019-06-19 04:00:26","2019-06-19",2.79,1560916826000
"2019-06-19 05:00:26","2019-06-19",2.54,1560920426000
"2019-06-19 06:00:26","2019-06-19",2.51,1560924026000
"2019-06-19 07:00:26","2019-06-19",2.42,1560927626000
"2019-06-19 08:00:26","2019-06-19",2.57,1560931226000
"2019-06-19 09:00:26","2019-06-19",2.43,1560934826000
"2019-06-19 10:00:26","2019-06-19",2.44,1560938426000
"2019-06-19 11:00:26","2019-06-19",2.64,1560942026000
"2019-06-19 12:00:26","2019-06-19",2.39,1560945626000
"2019-06-19 13:00:26","2019-06-19",2.59,1560949226000
"2019-06-19 14:00:26","2019-06-19",2.48,1560952826000
"2019-06-19 15:00:26","2019-06-19",2.54,1560956426000
"2019-06-19 16:00:26","2019-06-19",2.67,1560960026000
"2019-06-19 17:00:26","2019-06-19",2.6,1560963626000
"2019-06-19 18:00:26","2019-06-19",2.93,1560967226000
"2019-06-19 19:00:26","2019-06-19",2.78,1560970826000
"2019-06-19 20:00:26","2019-06-19",2.69,1560974426000
"2019-06-19 21:00:26","2019-06-19",2.5,1560978026000
"2019-06-19 22:00:26","2019-06-19",2.84,1560981626000
"2019-06-19 23:00:26","2019-06-19",2.83,1560985226000
"2019-06-20 00:00:26","2019-06-20",2.63,1560988826000
"2019-06-20 01:00:26","2019-06-20",2.49,1560992426000
"2019-06-20 02:00:26","2019-06-20",2.7,1560996026000
"2019-06-20 03:00:26","2019-06-20",2.58,1560999626000
"2019-06-20 04:00:26","2019-06-20",2.57,1561003226000
"2019-06-20 05:00:26","2019-06-20",2.35,1561006826000
"2019-06-20 06:00:26","2019-06-20",2.39,1561010426000
"2019-06-20 07:00:26","2019-06-20",2.43,1561014026000
"2019-06-20 08:00:26","2019-06-20",2.42,1561017626000
"2019-06-20 09:00:26","2019-06-20",1.94,1561021226000
"2019-06-20 10:00:26","2019-06-20",2.23,1561024826000
"2019-06-20 11:00:26","2019-06-20",2.39,1561028426000
"2019-06-20 12:00:26","2019-06-20",2.43,1561032026000
"2019-06-20 13:00:26","2019-06-20",2.37,1561035626000
"2019-06-20 14:00:26","2019-06-20",2.44,1561039226000
"2019-06-20 15:00:26","2019-06-20",2.58,1561042826000
"2019-06-20 16:00:26","2019-06-20",2.46,1561046426000
"2019-06-20 17:00:26","2019-06-20",2.64,1561050026000
"2019-06-20 18:00:26","2019-06-20",2.59,1561053626000
"2019-06-20 19:00:26","2019-06-20",2.69,1561057226000
"2019-06-20 20:00:26","2019-06-20",2.65,1561060826000
"2019-06-20 21:00:26","2019-06-20",2.76,1561064426000
"2019-06-20 22:00:26","2019-06-20",2.79,1561068026000
"2019-06-20 23:00:26","2019-06-20",2.63,1561071626000
"2019-06-21 00:00:26","2019-06-21",2.67,1561075226000
"2019-06-21 01:00:26","2019-06-21",2.41,1561078826000
"2019-06-21 02:00:26","2019-06-21",2.28,1561082426000
"2019-06-21 03:00:26","2019-06-21",2.39,1561086026000
"2019-06-21 04:00:26","2019-06-21",2.2,1561089626000
"2019-06-21 05:00:26","2019-06-21",2.23,1561093226000
"2019-06-21 06:00:26","2019-06-21",2.35,1561096826000
"2019-06-21 07:00:26","2019-06-21",2.27,1561100426000
"2019-06-21 08:00:26","2019-06-21",2.43,1561104026000
"2019-06-21 09:00:51","2019-06-21",2.2,1561107651000
"2019-06-21 10:00:26","2019-06-21",2.23,1561111226000
"2019-06-21 11:00:26","2019-06-21",2.13,1561114826000
"2019-06-21 12:00:26","2019-06-21",2.29,1561118426000
"2019-06-21 13:00:26","2019-06-21",2.5,1561122026000
"2019-06-21 14:00:26","2019-06-21",2.31,1561125626000
"2019-06-21 15:00:26","2019-06-21",2.4,1561129226000
"2019-06-21 16:00:26","2019-06-21",2.62,1561132826000
"2019-06-21 17:00:26","2019-06-21",3.09,1561136426000
"2019-06-21 18:00:26","2019-06-21",2.98,1561140026000
"2019-06-21 19:00:26","2019-06-21",2.61,1561143626000
"2019-06-21 20:00:26","2019-06-21",2.57,1561147226000
"2019-06-21 21:00:26","2019-06-21",2.61,1561150826000
"2019-06-21 22:00:26","2019-06-21",2.49,1561154426000
"2019-06-21 23:00:26","2019-06-21",2.41,1561158026000
"2019-06-22 00:00:26","2019-06-22",2.37,1561161626000
"2019-06-22 01:00:26","2019-06-22",2.43,1561165226000
"2019-06-22 02:00:26","2019-06-22",2.27,1561168826000
"2019-06-22 03:00:26","2019-06-22",2.19,1561172426000
"2019-06-22 04:00:26","2019-06-22",2.38,1561176026000
"2019-06-22 05:00:26","2019-06-22",2.3,1561179626000
"2019-06-22 06:00:26","2019-06-22",2.39,1561183226000
"2019-06-22 07:00:26","2019-06-22",2.38,1561186826000
"2019-06-22 08:00:26","2019-06-22",2.55,1561190426000
"2019-06-22 09:00:26","2019-06-22",2.64,1561194026000
"2019-06-22 10:00:26","2019-06-22",2.48,1561197626000
"2019-06-22 11:00:26","2019-06-22",2.23,1561201226000
"2019-06-22 12:00:26","2019-06-22",2.43,1561204826000
"2019-06-22 13:00:26","2019-06-22",2.5,1561208426000
"2019-06-22 14:00:26","2019-06-22",2.32,1561212026000
"2019-06-22 15:00:26","2019-06-22",2.28,1561215626000
"2019-06-22 16:00:26","2019-06-22",2.63,1561219226000
"2019-06-22 17:00:26","2019-06-22",3.73,1561222826000
"2019-06-22 18:00:26","2019-06-22",3.96,1561226426000
"2019-06-22 19:00:26","2019-06-22",2.45,1561230026000
"2019-06-22 20:00:26","2019-06-22",2.33,1561233626000
"2019-06-22 21:00:26","2019-06-22",2.55,1561237226000
"2019-06-22 22:00:26","2019-06-22",2.53,1561240826000
"2019-06-22 23:00:26","2019-06-22",2.59,1561244426000
"2019-06-23 00:00:26","2019-06-23",2.47,1561248026000
"2019-06-23 01:00:26","2019-06-23",2.49,1561251626000
"2019-06-23 02:00:26","2019-06-23",2.39,1561255226000
"2019-06-23 03:00:26","2019-06-23",2.49,1561258826000
"2019-06-23 04:00:26","2019-06-23",2.24,1561262426000
"2019-06-23 05:00:26","2019-06-23",2.23,1561266026000
"2019-06-23 06:00:26","2019-06-23",2.33,1561269626000
"2019-06-23 07:00:26","2019-06-23",1.9,1561273226000
"2019-06-23 08:00:26","2019-06-23",1.99,1561276826000
"2019-06-23 09:00:26","2019-06-23",1.87,1561280426000
"2019-06-23 10:00:26","2019-06-23",2.05,1561284026000
"2019-06-23 11:00:26","2019-06-23",2.09,1561287626000
"2019-06-23 12:00:26","2019-06-23",2.24,1561291226000
"2019-06-23 13:00:26","2019-06-23",2.26,1561294826000
"2019-06-23 15:00:26","2019-06-23",2.1,1561302026000
"2019-06-23 16:00:26","2019-06-23",2.24,1561305626000
"2019-06-23 17:00:26","2019-06-23",2.3,1561309226000
"2019-06-23 18:00:26","2019-06-23",2.42,1561312826000
"2019-06-23 19:00:26","2019-06-23",2.28,1561316426000
"2019-06-23 20:00:26","2019-06-23",2.28,1561320026000
"2019-06-23 21:00:26","2019-06-23",2.47,1561323626000
"2019-06-23 22:00:26","2019-06-23",2.25,1561327226000
"2019-06-23 23:00:26","2019-06-23",2.33,1561330826000
"2019-06-24 00:00:26","2019-06-24",2.13,1561334426000
"2019-06-24 01:00:26","2019-06-24",2.25,1561338026000
"2019-06-24 02:00:26","2019-06-24",2.17,1561341626000
"2019-06-24 03:00:26","2019-06-24",2.13,1561345226000
"2019-06-24 04:00:26","2019-06-24",2.11,1561348826000
"2019-06-24 05:00:26","2019-06-24",2.1,1561352426000
"2019-06-24 06:00:26","2019-06-24",2.11,1561356026000
"2019-06-24 07:00:26","2019-06-24",2.26,1561359626000
"2019-06-24 08:00:26","2019-06-24",2.22,1561363226000
"2019-06-24 09:00:26","2019-06-24",2.21,1561366826000
"2019-06-24 10:00:26","2019-06-24",2.42,1561370426000
"2019-06-24 11:00:26","2019-06-24",2.32,1561374026000
"2019-06-24 12:00:26","2019-06-24",2.7,1561377626000
"2019-06-24 13:00:26","2019-06-24",2.43,1561381226000
"2019-06-24 14:00:26","2019-06-24",3.34,1561384826000
"2019-06-24 15:00:26","2019-06-24",3.04,1561388426000
"2019-06-24 16:00:26","2019-06-24",3.14,1561392026000
"2019-06-24 17:00:26","2019-06-24",3.72,1561395626000
"2019-06-24 18:00:26","2019-06-24",3.8,1561399226000
"2019-06-24 19:00:26","2019-06-24",2.97,1561402826000
"2019-06-24 20:00:26","2019-06-24",3.12,1561406426000
"2019-06-24 21:00:26","2019-06-24",3.29,1561410026000
"2019-06-24 22:00:26","2019-06-24",2.95,1561413626000
"2019-06-24 23:00:26","2019-06-24",3.03,1561417226000
"2019-06-25 00:00:26","2019-06-25",3.2,1561420826000
"2019-06-25 01:00:26","2019-06-25",2.98,1561424426000
"2019-06-25 02:00:26","2019-06-25",2.79,1561428026000
"2019-06-25 03:00:26","2019-06-25",2.98,1561431626000
"2019-06-25 04:00:26","2019-06-25",2.72,1561435226000
"2019-06-25 05:00:26","2019-06-25",3.04,1561438826000
"2019-06-25 06:00:26","2019-06-25",2.87,1561442426000
"2019-06-25 07:00:26","2019-06-25",3.03,1561446026000
"2019-06-25 08:00:26","2019-06-25",2.58,1561449626000
"2019-06-25 09:00:26","2019-06-25",3.2,1561453226000
"2019-06-25 10:00:26","2019-06-25",3.27,1561456826000
"2019-06-25 11:00:26","2019-06-25",3.27,1561460426000
"2019-06-25 12:00:26","2019-06-25",3.27,1561464026000
"2019-06-25 13:00:26","2019-06-25",3.22,1561467626000
"2019-06-25 14:00:26","2019-06-25",3.13,1561471226000
"2019-06-25 15:00:26","2019-06-25",3.59,1561474826000
"2019-06-25 16:00:26","2019-06-25",4.35,1561478426000
"2019-06-25 17:00:26","2019-06-25",3.94,1561482026000
"2019-06-25 18:00:26","2019-06-25",4.09,1561485626000
"2019-06-25 19:00:26","2019-06-25",4.01,1561489226000
"2019-06-25 20:00:26","2019-06-25",4.54,1561492826000
"2019-06-25 21:00:26","2019-06-25",4.48,1561496426000
"2019-06-25 22:00:26","2019-06-25",3.95,1561500026000
"2019-06-25 23:00:26","2019-06-25",3.69,1561503626000
"2019-06-26 00:00:26","2019-06-26",3.82,1561507226000
"2019-06-26 01:00:26","2019-06-26",3.97,1561510826000
"2019-06-26 02:00:26","2019-06-26",3.64,1561514426000
"2019-06-26 03:00:26","2019-06-26",4.07,1561518026000
"2019-06-26 04:00:26","2019-06-26",3.55,1561521626000
"2019-06-26 05:00:26","2019-06-26",3.49,1561525226000
"2019-06-26 06:00:26","2019-06-26",3.96,1561528826000
"2019-06-26 07:00:26","2019-06-26",3.98,1561532426000
"2019-06-26 08:00:26","2019-06-26",3.99,1561536026000
"2019-06-26 09:00:26","2019-06-26",3.79,1561539626000
"2019-06-26 10:00:26","2019-06-26",3.44,1561543226000
"2019-06-26 11:00:26","2019-06-26",3.27,1561546826000
"2019-06-26 12:00:26","2019-06-26",3.22,1561550426000
"2019-06-26 13:00:26","2019-06-26",3.32,1561554026000
"2019-06-26 14:00:26","2019-06-26",3.68,1561557626000
"2019-06-26 15:00:26","2019-06-26",4.1,1561561226000
"2019-06-26 16:00:26","2019-06-26",4.52,1561564826000
"2019-06-26 17:00:26","2019-06-26",5.03,1561568426000
"2019-06-26 18:00:26","2019-06-26",4.29,1561572026000
"2019-06-26 19:00:26","2019-06-26",4.59,1561575626000
"2019-06-26 20:00:26","2019-06-26",4.29,1561579226000
"2019-06-26 21:00:26","2019-06-26",4.37,1561582826000
"2019-06-26 22:00:26","2019-06-26",4.06,1561586426000
"2019-06-26 23:00:26","2019-06-26",4.13,1561590026000
"2019-06-27 00:00:26","2019-06-27",4.12,1561593626000
"2019-06-27 01:00:26","2019-06-27",3.96,1561597226000
"2019-06-27 02:00:26","2019-06-27",4.13,1561600826000
"2019-06-27 03:00:26","2019-06-27",4.02,1561604426000
"2019-06-27 04:00:26","2019-06-27",3.73,1561608026000
"2019-06-27 05:00:26","2019-06-27",3.43,1561611626000
"2019-06-27 06:00:26","2019-06-27",3.49,1561615226000
"2019-06-27 07:00:26","2019-06-27",3.2,1561618826000
"2019-06-27 08:00:26","2019-06-27",3.0,1561622426000
"2019-06-27 09:00:26","2019-06-27",2.51,1561626026000
"2019-06-27 10:00:26","2019-06-27",2.62,1561629626000
"2019-06-27 11:00:26","2019-06-27",2.74,1561633226000
"2019-06-27 12:00:26","2019-06-27",3.23,1561636826000
"2019-06-27 13:00:26","2019-06-27",2.95,1561640426000
"2019-06-27 14:00:26","2019-06-27",3.01,1561644026000
"2019-06-27 15:00:26","2019-06-27",2.88,1561647626000
"2019-06-27 16:00:26","2019-06-27",3.26,1561651226000
"2019-06-27 17:00:26","2019-06-27",3.1,1561654826000
"2019-06-27 18:00:26","2019-06-27",3.13,1561658426000
"2019-06-27 19:00:26","2019-06-27",3.11,1561662026000
"2019-06-27 20:00:26","2019-06-27",3.3,1561665626000
"2019-06-27 21:00:26","2019-06-27",3.42,1561669226000
"2019-06-27 22:00:26","2019-06-27",3.19,1561672826000
"2019-06-27 23:00:26","2019-06-27",3.24,1561676426000
"2019-06-28 00:00:26","2019-06-28",3.12,1561680026000
"2019-06-28 01:00:26","2019-06-28",3.18,1561683626000
"2019-06-28 02:00:26","2019-06-28",3.16,1561687226000
"2019-06-28 03:00:26","2019-06-28",3.04,1561690826000
"2019-06-28 04:00:26","2019-06-28",2.68,1561694426000
"2019-06-28 05:00:26","2019-06-28",2.68,1561698026000
"2019-06-28 06:00:26","2019-06-28",2.56,1561701626000
"2019-06-28 07:00:26","2019-06-28",2.35,1561705226000
"2019-06-28 08:00:26","2019-06-28",2.42,1561708826000
"2019-06-28 09:00:26","2019-06-28",2.56,1561712426000
"2019-06-28 10:00:26","2019-06-28",2.26,1561716026000
"2019-06-28 11:00:26","2019-06-28",2.54,1561719626000
"2019-06-28 12:00:26","2019-06-28",2.51,1561723226000
"2019-06-28 13:00:26","2019-06-28",2.48,1561726826000
"2019-06-28 14:00:26","2019-06-28",2.41,1561730426000
"2019-06-28 15:00:26","2019-06-28",2.54,1561734026000
"2019-06-28 16:00:26","2019-06-28",2.6,1561737626000
"2019-06-28 17:00:26","2019-06-28",2.33,1561741226000
"2019-06-28 18:00:26","2019-06-28",2.56,1561744826000
"2019-06-28 19:00:26","2019-06-28",2.52,1561748426000
"2019-06-28 20:00:26","2019-06-28",2.66,1561752026000
"2019-06-28 21:00:26","2019-06-28",2.72,1561755626000
"2019-06-28 22:00:26","2019-06-28",2.39,1561759226000
"2019-06-28 23:00:26","2019-06-28",2.61,1561762826000
"2019-06-29 00:00:26","2019-06-29",2.43,1561766426000
"2019-06-29 01:00:26","2019-06-29",2.34,1561770026000
"2019-06-29 02:00:26","2019-06-29",2.39,1561773626000
"2019-06-29 03:00:26","2019-06-29",2.36,1561777226000
"2019-06-29 04:00:26","2019-06-29",2.37,1561780826000
"2019-06-29 05:00:26","2019-06-29",2.05,1561784426000
"2019-06-29 06:00:26","2019-06-29",1.99,1561788026000
"2019-06-29 07:00:26","2019-06-29",1.96,1561791626000
"2019-06-29 08:00:26","2019-06-29",1.81,1561795226000
"2019-06-29 10:00:26","2019-06-29",2.18,1561802426000
"2019-06-29 11:00:26","2019-06-29",2.45,1561806026000
"2019-06-29 12:00:26","2019-06-29",2.71,1561809626000
"2019-06-29 13:00:26","2019-06-29",2.89,1561813226000
"2019-06-29 14:00:26","2019-06-29",3.31,1561816826000
"2019-06-29 15:00:26","2019-06-29",3.11,1561820426000
"2019-06-29 16:00:26","2019-06-29",3.76,1561824026000
"2019-06-29 17:00:26","2019-06-29",3.97,1561827626000
"2019-06-29 18:00:26","2019-06-29",4.03,1561831226000
"2019-06-29 19:00:26","2019-06-29",3.75,1561834826000
"2019-06-29 20:00:26","2019-06-29",3.54,1561838426000
"2019-06-29 21:00:26","2019-06-29",3.23,1561842026000
"2019-06-29 22:00:26","2019-06-29",3.51,1561845626000
"2019-06-29 23:00:26","2019-06-29",3.31,1561849226000
"2019-06-30 00:00:26","2019-06-30",3.41,1561852826000
"2019-06-30 01:00:26","2019-06-30",3.13,1561856426000
"2019-06-30 02:00:26","2019-06-30",3.36,1561860026000
"2019-06-30 03:00:26","2019-06-30",2.87,1561863626000
"2019-06-30 04:00:26","2019-06-30",3.43,1561867226000
"2019-06-30 05:00:26","2019-06-30",3.21,1561870826000
"2019-06-30 06:00:26","2019-06-30",3.71,1561874426000
"2019-06-30 07:00:26","2019-06-30",3.64,1561878026000
"2019-06-30 08:00:26","2019-06-30",3.43,1561881626000
"2019-06-30 09:00:26","2019-06-30",3.34,1561885226000
"2019-06-30 10:00:26","2019-06-30",3.05,1561888826000
"2019-06-30 12:00:26","2019-06-30",3.74,1561896026000
"2019-06-30 13:00:26","2019-06-30",4.35,1561899626000
"2019-06-30 14:00:26","2019-06-30",5.52,1561903226000
"2019-06-30 15:00:26","2019-06-30",5.54,1561906826000
"2019-06-30 16:00:26","2019-06-30",6.02,1561910426000
"2019-06-30 17:00:26","2019-06-30",6.69,1561914026000
"2019-06-30 18:00:26","2019-06-30",6.29,1561917626000
"2019-06-30 19:00:26","2019-06-30",5.27,1561921226000
"2019-06-30 20:00:26","2019-06-30",5.04,1561924826000
"2019-06-30 21:00:26","2019-06-30",4.89,1561928426000
"2019-06-30 22:00:26","2019-06-30",6.54,1561932026000
"2019-06-30 23:00:26","2019-06-30",5.16,1561935626000
"2019-07-01 00:00:26","2019-07-01",6.72,1561939226000
"2019-07-01 01:00:26","2019-07-01",4.92,1561942826000
"2019-07-01 02:00:26","2019-07-01",4.94,1561946426000
"2019-07-01 03:00:26","2019-07-01",5.06,1561950026000
"2019-07-01 04:00:26","2019-07-01",4.6,1561953626000
"2019-07-01 05:00:26","2019-07-01",4.53,1561957226000
"2019-07-01 06:00:26","2019-07-01",4.16,1561960826000
"2019-07-01 07:00:26","2019-07-01",3.71,1561964426000
"2019-07-01 08:00:26","2019-07-01",3.59,1561968026000
"2019-07-01 09:00:26","2019-07-01",3.67,1561971626000
"2019-07-01 10:00:26","2019-07-01",3.59,1561975226000
"2019-07-01 11:00:26","2019-07-01",4.12,1561978826000
"2019-07-01 12:00:26","2019-07-01",3.93,1561982426000
"2019-07-01 13:00:26","2019-07-01",4.85,1561986026000
"2019-07-01 14:00:26","2019-07-01",5.23,1561989626000
"2019-07-01 15:00:26","2019-07-01",6.49,1561993226000
"2019-07-01 16:00:26","2019-07-01",7.58,1561996826000
"2019-07-01 17:00:26","2019-07-01",8.37,1562000426000
"2019-07-01 18:00:26","2019-07-01",7.73,1562004026000
"2019-07-01 19:00:26","2019-07-01",7.58,1562007626000
"2019-07-01 20:00:26","2019-07-01",7.42,1562011226000
"2019-07-01 21:00:26","2019-07-01",6.52,1562014826000
"2019-07-01 22:00:26","2019-07-01",7.28,1562018426000
"2019-07-01 23:00:26","2019-07-01",6.69,1562022026000
"2019-07-02 00:00:51","2019-07-02",6.76,1562025651000
"2019-07-02 01:00:26","2019-07-02",7.09,1562029226000
"2019-07-02 02:00:26","2019-07-02",4.92,1562032826000
"2019-07-02 03:00:26","2019-07-02",4.98,1562036426000
"2019-07-02 04:00:26","2019-07-02",4.47,1562040026000
"2019-07-02 05:00:26","2019-07-02",4.19,1562043626000
"2019-07-02 06:00:26","2019-07-02",4.06,1562047226000
"2019-07-02 07:00:26","2019-07-02",3.92,1562050826000
"2019-07-02 08:00:26","2019-07-02",3.57,1562054426000
"2019-07-02 09:00:26","2019-07-02",2.81,1562058026000
"2019-07-02 10:00:26","2019-07-02",3.45,1562061626000
"2019-07-02 11:00:26","2019-07-02",3.6,1562065226000
"2019-07-02 12:00:26","2019-07-02",3.61,1562068826000
"2019-07-02 13:00:26","2019-07-02",3.82,1562072426000
"2019-07-02 14:00:26","2019-07-02",3.72,1562076026000
"2019-07-02 15:00:26","2019-07-02",5.2,1562079626000
"2019-07-02 16:00:26","2019-07-02",6.89,1562083226000
"2019-07-02 17:00:26","2019-07-02",6.96,1562086826000
"2019-07-02 18:00:26","2019-07-02",6.2,1562090426000
"2019-07-02 19:00:26","2019-07-02",6.07,1562094026000
"2019-07-02 20:00:26","2019-07-02",5.75,1562097626000
"2019-07-02 21:00:26","2019-07-02",6.08,1562101226000
"2019-07-02 22:00:26","2019-07-02",4.98,1562104826000
"2019-07-02 23:00:26","2019-07-02",4.74,1562108426000
"2019-07-03 00:00:26","2019-07-03",4.82,1562112026000
"2019-07-03 01:00:26","2019-07-03",4.59,1562115626000
"2019-07-03 02:00:26","2019-07-03",4.45,1562119226000
"2019-07-03 03:00:26","2019-07-03",4.44,1562122826000
"2019-07-03 04:00:26","2019-07-03",3.85,1562126426000
"2019-07-03 05:00:26","2019-07-03",3.47,1562130026000
"2019-07-03 06:00:26","2019-07-03",3.35,1562133626000
"2019-07-03 07:00:26","2019-07-03",3.58,1562137226000
"2019-07-03 08:00:26","2019-07-03",3.25,1562140826000
"2019-07-03 09:00:26","2019-07-03",3.0,1562144426000
"2019-07-03 10:00:26","2019-07-03",3.17,1562148026000
"2019-07-03 11:00:26","2019-07-03",3.06,1562151626000
"2019-07-03 12:00:26","2019-07-03",3.43,1562155226000
"2019-07-03 13:00:26","2019-07-03",3.08,1562158826000
"2019-07-03 14:00:26","2019-07-03",3.61,1562162426000
"2019-07-03 15:00:26","2019-07-03",4.13,1562166026000
"2019-07-03 16:00:26","2019-07-03",4.37,1562169626000
"2019-07-03 17:00:26","2019-07-03",4.74,1562173226000
"2019-07-03 18:00:26","2019-07-03",4.26,1562176826000
"2019-07-03 19:00:26","2019-07-03",4.68,1562180426000
"2019-07-03 20:00:26","2019-07-03",4.42,1562184026000
"2019-07-03 21:00:26","2019-07-03",4.83,1562187626000
"2019-07-03 22:00:26","2019-07-03",4.44,1562191226000
"2019-07-03 23:00:26","2019-07-03",4.69,1562194826000
"2019-07-04 00:00:26","2019-07-04",4.69,1562198426000
"2019-07-04 01:00:26","2019-07-04",4.51,1562202026000
"2019-07-04 02:00:26","2019-07-04",4.55,1562205626000
"2019-07-04 03:00:26","2019-07-04",4.59,1562209226000
"2019-07-04 04:00:26","2019-07-04",4.31,1562212826000
"2019-07-04 05:00:26","2019-07-04",3.91,1562216426000
"2019-07-04 06:00:26","2019-07-04",3.65,1562220026000
"2019-07-04 07:00:26","2019-07-04",3.67,1562223626000
"2019-07-04 08:00:26","2019-07-04",3.39,1562227226000
"2019-07-04 09:00:26","2019-07-04",2.8,1562230826000
"2019-07-04 10:00:26","2019-07-04",2.95,1562234426000
"2019-07-04 11:00:26","2019-07-04",2.87,1562238026000
"2019-07-04 12:00:26","2019-07-04",3.24,1562241626000
"2019-07-04 13:00:26","2019-07-04",3.25,1562245226000
"2019-07-04 14:00:26","2019-07-04",3.9,1562248826000
"2019-07-04 15:00:26","2019-07-04",3.83,1562252426000
"2019-07-04 16:00:26","2019-07-04",4.59,1562256026000
"2019-07-04 17:00:26","2019-07-04",3.73,1562259626000
"2019-07-04 18:00:26","2019-07-04",5.65,1562263226000
"2019-07-04 19:00:26","2019-07-04",5.54,1562266826000
"2019-07-04 20:00:26","2019-07-04",6.1,1562270426000
"2019-07-04 21:00:26","2019-07-04",5.45,1562274026000
"2019-07-04 22:00:26","2019-07-04",6.61,1562277626000
"2019-07-04 23:00:26","2019-07-04",6.27,1562281226000
"2019-07-05 00:00:26","2019-07-05",8.86,1562284826000
"2019-07-05 01:00:26","2019-07-05",6.11,1562288426000
"2019-07-05 02:00:26","2019-07-05",6.66,1562292026000
"2019-07-05 03:00:26","2019-07-05",5.98,1562295626000
"2019-07-05 04:00:26","2019-07-05",5.14,1562299226000
"2019-07-05 05:00:26","2019-07-05",4.76,1562302826000
"2019-07-05 06:00:26","2019-07-05",5.76,1562306426000
"2019-07-05 07:00:26","2019-07-05",5.88,1562310026000
"2019-07-05 08:00:26","2019-07-05",5.56,1562313626000
"2019-07-05 09:00:26","2019-07-05",7.72,1562317226000
"2019-07-05 10:00:26","2019-07-05",4.5,1562320826000
"2019-07-05 11:00:26","2019-07-05",6.84,1562324426000
"2019-07-05 12:00:26","2019-07-05",5.69,1562328026000
"2019-07-05 13:00:26","2019-07-05",5.19,1562331626000
"2019-07-05 14:00:26","2019-07-05",6.82,1562335226000
"2019-07-05 15:00:26","2019-07-05",10.85,1562338826000
"2019-07-05 16:00:26","2019-07-05",12.83,1562342426000
"2019-07-05 17:00:26","2019-07-05",11.26,1562346026000
"2019-07-05 18:00:26","2019-07-05",13.2,1562349626000
"2019-07-05 19:00:26","2019-07-05",13.53,1562353226000
"2019-07-05 20:00:26","2019-07-05",9.9,1562356826000
"2019-07-05 21:00:26","2019-07-05",8.97,1562360426000
"2019-07-05 22:00:26","2019-07-05",11.02,1562364026000
"2019-07-05 23:00:26","2019-07-05",10.91,1562367626000
"2019-07-06 00:00:26","2019-07-06",7.96,1562371226000
"2019-07-06 01:00:26","2019-07-06",8.27,1562374826000
"2019-07-06 02:00:26","2019-07-06",6.36,1562378426000
"2019-07-06 03:00:26","2019-07-06",7.68,1562382026000
"2019-07-06 04:00:26","2019-07-06",8.71,1562385626000
"2019-07-06 05:00:26","2019-07-06",8.33,1562389226000
"2019-07-06 06:00:26","2019-07-06",6.03,1562392826000
"2019-07-06 07:00:26","2019-07-06",5.33,1562396426000
"2019-07-06 08:00:26","2019-07-06",4.51,1562400026000
"2019-07-06 09:00:26","2019-07-06",4.07,1562403626000
"2019-07-06 10:00:26","2019-07-06",3.74,1562407226000
"2019-07-06 11:00:26","2019-07-06",4.08,1562410826000
"2019-07-06 12:00:26","2019-07-06",4.16,1562414426000
