"datetime","date","cond-i-subdaily-uS","epoch"
"2021-01-05 12:02:11","2021-01-05",536.0,1609848131000
"2021-01-05 12:17:11","2021-01-05",537.0,1609849031000
"2021-01-05 12:32:11","2021-01-05",536.0,1609849931000
"2021-01-05 12:47:11","2021-01-05",536.0,1609850831000
"2021-01-05 13:02:11","2021-01-05",537.0,1609851731000
"2021-01-05 13:17:11","2021-01-05",539.0,1609852631000
"2021-01-05 13:32:12","2021-01-05",539.0,1609853532000
"2021-01-05 13:47:11","2021-01-05",541.0,1609854431000
"2021-01-05 14:02:11","2021-01-05",540.0,1609855331000
"2021-01-05 14:17:11","2021-01-05",541.0,1609856231000
"2021-01-05 14:32:11","2021-01-05",542.0,1609857131000
"2021-01-05 14:47:11","2021-01-05",544.0,1609858031000
"2021-01-05 15:02:13","2021-01-05",543.0,1609858933000
"2021-01-05 15:17:12","2021-01-05",543.0,1609859832000
"2021-01-05 15:32:12","2021-01-05",544.0,1609860732000
"2021-01-05 15:47:11","2021-01-05",542.0,1609861631000
"2021-01-05 16:02:11","2021-01-05",541.0,1609862531000
"2021-01-05 16:17:12","2021-01-05",539.0,1609863432000
"2021-01-05 16:32:12","2021-01-05",542.0,1609864332000
"2021-01-05 16:47:11","2021-01-05",541.0,1609865231000
"2021-01-05 17:02:11","2021-01-05",538.0,1609866131000
"2021-01-05 17:17:11","2021-01-05",537.0,1609867031000
"2021-01-05 17:32:11","2021-01-05",536.0,1609867931000
"2021-01-05 17:47:11","2021-01-05",530.0,1609868831000
"2021-01-05 18:02:14","2021-01-05",533.0,1609869734000
"2021-01-05 18:17:11","2021-01-05",537.0,1609870631000
"2021-01-05 18:32:11","2021-01-05",534.0,1609871531000
"2021-01-05 18:47:11","2021-01-05",533.0,1609872431000
"2021-01-05 19:02:11","2021-01-05",533.0,1609873331000
"2021-01-05 19:17:11","2021-01-05",536.0,1609874231000
"2021-01-05 19:32:11","2021-01-05",537.0,1609875131000
"2021-01-05 19:47:11","2021-01-05",565.0,1609876031000
"2021-01-05 20:02:11","2021-01-05",549.0,1609876931000
"2021-01-05 20:17:12","2021-01-05",537.0,1609877832000
"2021-01-05 20:32:11","2021-01-05",535.0,1609878731000
"2021-01-05 20:47:11","2021-01-05",536.0,1609879631000
"2021-01-05 21:02:11","2021-01-05",536.0,1609880531000
"2021-01-05 21:17:11","2021-01-05",537.0,1609881431000
"2021-01-05 21:32:12","2021-01-05",538.0,1609882332000
"2021-01-05 21:47:11","2021-01-05",538.0,1609883231000
"2021-01-05 22:02:11","2021-01-05",539.0,1609884131000
"2021-01-05 22:17:11","2021-01-05",539.0,1609885031000
"2021-01-05 22:32:11","2021-01-05",540.0,1609885931000
"2021-01-05 22:47:11","2021-01-05",541.0,1609886831000
"2021-01-05 23:02:11","2021-01-05",544.0,1609887731000
"2021-01-05 23:17:11","2021-01-05",543.0,1609888631000
"2021-01-05 23:32:11","2021-01-05",548.0,1609889531000
"2021-01-05 23:47:14","2021-01-05",553.0,1609890434000
"2021-01-06 00:02:11","2021-01-06",551.0,1609891331000
"2021-01-06 00:17:11","2021-01-06",548.0,1609892231000
"2021-01-06 00:32:11","2021-01-06",547.0,1609893131000
"2021-01-06 00:47:11","2021-01-06",550.0,1609894031000
"2021-01-06 01:02:11","2021-01-06",550.0,1609894931000
"2021-01-06 01:17:11","2021-01-06",548.0,1609895831000
"2021-01-06 01:32:11","2021-01-06",549.0,1609896731000
"2021-01-06 01:47:11","2021-01-06",549.0,1609897631000
"2021-01-06 02:02:11","2021-01-06",549.0,1609898531000
"2021-01-06 02:17:11","2021-01-06",550.0,1609899431000
"2021-01-06 02:32:11","2021-01-06",549.0,1609900331000
"2021-01-06 02:47:11","2021-01-06",548.0,1609901231000
"2021-01-06 03:02:12","2021-01-06",550.0,1609902132000
"2021-01-06 03:17:11","2021-01-06",549.0,1609903031000
"2021-01-06 03:32:11","2021-01-06",546.0,1609903931000
"2021-01-06 03:47:11","2021-01-06",546.0,1609904831000
"2021-01-06 04:02:11","2021-01-06",547.0,1609905731000
"2021-01-06 04:17:14","2021-01-06",547.0,1609906634000
"2021-01-06 04:32:11","2021-01-06",549.0,1609907531000
"2021-01-06 04:47:11","2021-01-06",541.0,1609908431000
"2021-01-06 05:02:11","2021-01-06",547.0,1609909331000
"2021-01-06 05:17:11","2021-01-06",542.0,1609910231000
"2021-01-06 05:32:11","2021-01-06",539.0,1609911131000
"2021-01-06 05:47:11","2021-01-06",532.0,1609912031000
"2021-01-06 06:02:11","2021-01-06",532.0,1609912931000
"2021-01-06 06:17:11","2021-01-06",531.0,1609913831000
"2021-01-06 06:32:13","2021-01-06",540.0,1609914733000
"2021-01-06 06:47:12","2021-01-06",540.0,1609915632000
"2021-01-06 07:02:11","2021-01-06",537.0,1609916531000
"2021-01-06 07:17:11","2021-01-06",540.0,1609917431000
"2021-01-06 07:32:12","2021-01-06",545.0,1609918332000
"2021-01-06 07:47:11","2021-01-06",552.0,1609919231000
"2021-01-06 08:02:11","2021-01-06",546.0,1609920131000
"2021-01-06 08:17:11","2021-01-06",536.0,1609921031000
"2021-01-06 08:32:11","2021-01-06",532.0,1609921931000
"2021-01-06 08:47:11","2021-01-06",532.0,1609922831000
