"datetime","date","temp-i-subdaily-C","epoch"
"2020-01-05 09:01:59","2020-01-05",7.49,1578214919000
"2020-01-05 09:17:00","2020-01-05",7.5,1578215820000
"2020-01-05 09:32:00","2020-01-05",7.51,1578216720000
"2020-01-05 09:46:59","2020-01-05",7.52,1578217619000
"2020-01-05 10:01:59","2020-01-05",7.55,1578218519000
"2020-01-05 10:16:59","2020-01-05",7.55,1578219419000
"2020-01-05 10:31:59","2020-01-05",7.56,1578220319000
"2020-01-05 10:46:59","2020-01-05",7.56,1578221219000
"2020-01-05 11:01:59","2020-01-05",7.57,1578222119000
"2020-01-05 11:16:59","2020-01-05",7.58,1578223019000
"2020-01-05 11:31:59","2020-01-05",7.6,1578223919000
"2020-01-05 11:46:59","2020-01-05",7.62,1578224819000
"2020-01-05 12:01:59","2020-01-05",7.65,1578225719000
"2020-01-05 12:17:00","2020-01-05",7.67,1578226620000
"2020-01-05 12:31:59","2020-01-05",7.71,1578227519000
"2020-01-05 12:46:59","2020-01-05",7.73,1578228419000
"2020-01-05 13:01:59","2020-01-05",7.74,1578229319000
"2020-01-05 13:16:59","2020-01-05",7.75,1578230219000
"2020-01-05 13:31:59","2020-01-05",7.76,1578231119000
"2020-01-05 13:46:58","2020-01-05",7.76,1578232018000
"2020-01-05 14:01:59","2020-01-05",7.76,1578232919000
"2020-01-05 14:16:59","2020-01-05",7.77,1578233819000
"2020-01-05 14:31:59","2020-01-05",7.79,1578234719000
"2020-01-05 14:47:00","2020-01-05",7.79,1578235620000
"2020-01-05 15:01:59","2020-01-05",7.79,1578236519000
"2020-01-05 15:16:59","2020-01-05",7.79,1578237419000
"2020-01-05 15:31:59","2020-01-05",7.79,1578238319000
"2020-01-05 15:46:59","2020-01-05",7.74,1578239219000
"2020-01-05 16:01:59","2020-01-05",7.77,1578240119000
"2020-01-05 16:16:59","2020-01-05",7.72,1578241019000
"2020-01-05 16:31:59","2020-01-05",7.72,1578241919000
"2020-01-05 16:46:59","2020-01-05",7.7,1578242819000
"2020-01-05 17:01:59","2020-01-05",7.69,1578243719000
"2020-01-05 17:16:59","2020-01-05",7.68,1578244619000
"2020-01-05 17:31:59","2020-01-05",7.69,1578245519000
"2020-01-05 17:46:59","2020-01-05",7.64,1578246419000
"2020-01-05 18:01:59","2020-01-05",7.64,1578247319000
"2020-01-05 18:16:59","2020-01-05",7.62,1578248219000
"2020-01-05 18:31:59","2020-01-05",7.6,1578249119000
"2020-01-05 18:46:59","2020-01-05",7.59,1578250019000
"2020-01-05 19:01:59","2020-01-05",7.57,1578250919000
"2020-01-05 19:16:59","2020-01-05",7.53,1578251819000
"2020-01-05 19:31:59","2020-01-05",7.53,1578252719000
"2020-01-05 19:47:00","2020-01-05",7.51,1578253620000
"2020-01-05 20:01:59","2020-01-05",7.51,1578254519000
"2020-01-05 20:16:59","2020-01-05",7.5,1578255419000
"2020-01-05 20:31:59","2020-01-05",7.49,1578256319000
"2020-01-05 20:46:59","2020-01-05",7.49,1578257219000
"2020-01-05 21:01:59","2020-01-05",7.49,1578258119000
"2020-01-05 21:16:59","2020-01-05",7.49,1578259019000
"2020-01-05 21:31:58","2020-01-05",7.49,1578259918000
"2020-01-05 21:46:59","2020-01-05",7.49,1578260819000
"2020-01-05 22:01:59","2020-01-05",7.49,1578261719000
"2020-01-05 22:16:59","2020-01-05",7.5,1578262619000
"2020-01-05 22:31:59","2020-01-05",7.52,1578263519000
"2020-01-05 22:46:58","2020-01-05",7.55,1578264418000
"2020-01-05 23:01:59","2020-01-05",7.56,1578265319000
"2020-01-05 23:16:59","2020-01-05",7.56,1578266219000
"2020-01-05 23:31:59","2020-01-05",7.56,1578267119000
"2020-01-05 23:46:59","2020-01-05",7.56,1578268019000
"2020-01-06 00:01:59","2020-01-06",7.57,1578268919000
