"datetime","date","turb-i-subdaily-ntu","epoch"
"2021-06-29 23:02:11","2021-06-29",-57.3,1625007731000
"2021-06-29 23:17:12","2021-06-29",-57.5,1625008632000
"2021-06-29 23:32:12","2021-06-29",-57.4,1625009532000
"2021-06-29 23:47:12","2021-06-29",-57.4,1625010432000
"2021-06-30 00:02:12","2021-06-30",-57.4,1625011332000
"2021-06-30 00:17:12","2021-06-30",-57.3,1625012232000
"2021-06-30 00:32:11","2021-06-30",-57.3,1625013131000
"2021-06-30 00:47:12","2021-06-30",-57.3,1625014032000
"2021-06-30 01:17:12","2021-06-30",-57.1,1625015832000
"2021-06-30 01:32:11","2021-06-30",-57.1,1625016731000
"2021-06-30 01:47:11","2021-06-30",-57.3,1625017631000
"2021-06-30 02:02:14","2021-06-30",-57.2,1625018534000
"2021-06-30 02:17:12","2021-06-30",-57.2,1625019432000
"2021-06-30 02:32:12","2021-06-30",-57.2,1625020332000
"2021-06-30 02:47:12","2021-06-30",-57.2,1625021232000
"2021-06-30 03:02:11","2021-06-30",-57.2,1625022131000
"2021-06-30 03:17:11","2021-06-30",-57.0,1625023031000
"2021-06-30 03:32:12","2021-06-30",-57.2,1625023932000
"2021-06-30 03:47:12","2021-06-30",-57.1,1625024832000
"2021-06-30 04:02:11","2021-06-30",-57.2,1625025731000
"2021-06-30 04:17:12","2021-06-30",-57.3,1625026632000
"2021-06-30 04:32:12","2021-06-30",-57.2,1625027532000
"2021-06-30 04:47:12","2021-06-30",-57.3,1625028432000
"2021-06-30 05:02:11","2021-06-30",-57.2,1625029331000
"2021-06-30 05:17:12","2021-06-30",-57.3,1625030232000
"2021-06-30 05:32:11","2021-06-30",-57.4,1625031131000
"2021-06-30 05:47:11","2021-06-30",-57.4,1625032031000
"2021-06-30 06:02:15","2021-06-30",-57.4,1625032935000
"2021-06-30 06:17:11","2021-06-30",-57.4,1625033831000
"2021-06-30 06:32:11","2021-06-30",-57.4,1625034731000
"2021-06-30 06:47:12","2021-06-30",-57.4,1625035632000
"2021-06-30 07:02:11","2021-06-30",-57.5,1625036531000
"2021-06-30 07:17:11","2021-06-30",-57.4,1625037431000
"2021-06-30 07:32:12","2021-06-30",-57.3,1625038332000
"2021-06-30 07:47:12","2021-06-30",-57.3,1625039232000
"2021-06-30 08:02:12","2021-06-30",-57.4,1625040132000
"2021-06-30 08:17:12","2021-06-30",-57.3,1625041032000
"2021-06-30 08:32:12","2021-06-30",-57.3,1625041932000
"2021-06-30 08:47:12","2021-06-30",-57.2,1625042832000
"2021-06-30 09:02:12","2021-06-30",-57.3,1625043732000
"2021-06-30 09:17:11","2021-06-30",-57.3,1625044631000
"2021-06-30 09:32:12","2021-06-30",-57.2,1625045532000
"2021-06-30 09:47:15","2021-06-30",-57.3,1625046435000
"2021-06-30 10:02:11","2021-06-30",-57.3,1625047331000
"2021-06-30 10:17:11","2021-06-30",-57.2,1625048231000
"2021-06-30 10:32:12","2021-06-30",-57.2,1625049132000
"2021-06-30 10:47:12","2021-06-30",-57.2,1625050032000
"2021-06-30 11:02:12","2021-06-30",-57.1,1625050932000
"2021-06-30 11:17:12","2021-06-30",-57.1,1625051832000
"2021-06-30 11:32:12","2021-06-30",-57.1,1625052732000
"2021-06-30 11:47:12","2021-06-30",-57.2,1625053632000
"2021-06-30 12:02:14","2021-06-30",-57.2,1625054534000
"2021-06-30 12:17:12","2021-06-30",-57.2,1625055432000
"2021-06-30 12:32:12","2021-06-30",-57.1,1625056332000
"2021-06-30 12:47:12","2021-06-30",-57.2,1625057232000
"2021-06-30 13:02:13","2021-06-30",-57.2,1625058133000
"2021-06-30 13:17:12","2021-06-30",-57.1,1625059032000
"2021-06-30 13:32:12","2021-06-30",-57.1,1625059932000
"2021-06-30 13:47:14","2021-06-30",-57.2,1625060834000
"2021-06-30 14:02:11","2021-06-30",-57.1,1625061731000
"2021-06-30 14:17:12","2021-06-30",-57.2,1625062632000
"2021-06-30 14:32:13","2021-06-30",-57.2,1625063533000
"2021-06-30 14:47:11","2021-06-30",-57.2,1625064431000
"2021-06-30 15:02:11","2021-06-30",-57.1,1625065331000
"2021-06-30 15:17:12","2021-06-30",-57.1,1625066232000
"2021-06-30 15:32:12","2021-06-30",-57.3,1625067132000
"2021-06-30 15:47:15","2021-06-30",-57.2,1625068035000
"2021-06-30 16:02:12","2021-06-30",-57.2,1625068932000
"2021-06-30 16:17:11","2021-06-30",-57.3,1625069831000
"2021-06-30 16:32:11","2021-06-30",-57.2,1625070731000
"2021-06-30 16:47:12","2021-06-30",-57.3,1625071632000
"2021-06-30 17:02:12","2021-06-30",-57.2,1625072532000
"2021-06-30 17:17:12","2021-06-30",-57.4,1625073432000
"2021-06-30 17:32:14","2021-06-30",-57.3,1625074334000
"2021-06-30 17:47:12","2021-06-30",-57.4,1625075232000
"2021-06-30 18:02:11","2021-06-30",-57.3,1625076131000
