"datetime","date","do-i-subdaily-mgL","epoch"
"2022-01-06 02:02:12","2022-01-06",11.12,1641434532000
"2022-01-06 02:17:12","2022-01-06",11.04,1641435432000
"2022-01-06 02:32:12","2022-01-06",10.94,1641436332000
"2022-01-06 02:47:12","2022-01-06",10.91,1641437232000
"2022-01-06 03:02:12","2022-01-06",10.83,1641438132000
"2022-01-06 03:17:12","2022-01-06",10.77,1641439032000
"2022-01-06 03:32:12","2022-01-06",10.73,1641439932000
"2022-01-06 03:47:13","2022-01-06",10.71,1641440833000
"2022-01-06 04:02:13","2022-01-06",10.72,1641441733000
"2022-01-06 04:17:12","2022-01-06",10.61,1641442632000
"2022-01-06 04:32:12","2022-01-06",10.88,1641443532000
"2022-01-06 04:47:12","2022-01-06",10.6,1641444432000
"2022-01-06 05:02:12","2022-01-06",10.62,1641445332000
"2022-01-06 05:17:12","2022-01-06",10.7,1641446232000
"2022-01-06 05:32:12","2022-01-06",10.75,1641447132000
"2022-01-06 05:47:13","2022-01-06",10.84,1641448033000
"2022-01-06 06:02:12","2022-01-06",10.92,1641448932000
"2022-01-06 06:17:12","2022-01-06",10.97,1641449832000
"2022-01-06 06:32:12","2022-01-06",11.04,1641450732000
"2022-01-06 06:47:12","2022-01-06",11.09,1641451632000
"2022-01-06 07:02:12","2022-01-06",11.11,1641452532000
"2022-01-06 07:17:12","2022-01-06",11.12,1641453432000
"2022-01-06 07:32:12","2022-01-06",11.15,1641454332000
"2022-01-06 07:47:12","2022-01-06",11.2,1641455232000
"2022-01-06 08:02:12","2022-01-06",11.26,1641456132000
"2022-01-06 08:17:12","2022-01-06",11.31,1641457032000
"2022-01-06 08:32:12","2022-01-06",11.38,1641457932000
"2022-01-06 08:47:12","2022-01-06",11.41,1641458832000
"2022-01-06 09:02:12","2022-01-06",11.38,1641459732000
"2022-01-06 09:17:12","2022-01-06",11.35,1641460632000
"2022-01-06 09:32:12","2022-01-06",11.38,1641461532000
"2022-01-06 09:47:12","2022-01-06",11.43,1641462432000
"2022-01-06 10:02:12","2022-01-06",11.48,1641463332000
"2022-01-06 10:17:12","2022-01-06",11.53,1641464232000
"2022-01-06 10:32:12","2022-01-06",11.57,1641465132000
"2022-01-06 10:47:12","2022-01-06",11.61,1641466032000
"2022-01-06 11:02:12","2022-01-06",11.63,1641466932000
"2022-01-06 11:17:12","2022-01-06",11.65,1641467832000
"2022-01-06 11:32:12","2022-01-06",11.65,1641468732000
